sku,vehicletype,desc,brandid,categoryid,codigo_fornecedor,ean,gtin
"LU110","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU111","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU112","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU119","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU120","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU121","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU122","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU123","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU124","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU125","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU126","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU127","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU128","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU129","moto","Laquila Luvas","18","51","None","4203.21.00","4203.21.00"
"LU130","moto","Laquila Luvas","18","51","None","4203.21.00","4203.21.00"
"LU131","moto","Laquila Luvas","18","51","None","4203.21.00","4203.21.00"
"LU132","moto","Laquila Luvas","18","51","None","4203.21.00","4203.21.00"
"LU134","moto","Laquila Luvas","18","51","None","4203.21.00","4203.21.00"
"LU137","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU138","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU139","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU140","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU141","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU142","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU143","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU144","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU145","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU146","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU147","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU148","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU149","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU150","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU151","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU152","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU153","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU154","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU155","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU156","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU157","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU158","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU159","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU160","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU161","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU162","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU163","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU164","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU165","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU166","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU167","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU168","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU169","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU170","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU171","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU172","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU173","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU174","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU175","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU176","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU177","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU180","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU181","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU182","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU184","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU185","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU186","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU187","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU188","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU189","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU190","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU191","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU192","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU193","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU194","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU195","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU196","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU197","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU198","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU199","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU200","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU201","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU202","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU203","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU204","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU205","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU206","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU207","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU208","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU211","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU212","moto","Laquila Luvas","18","51","None","4203.10.00","4203.10.00"
"LU216","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU217","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU218","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU219","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU220","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU221","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU222","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU223","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU224","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU225","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU226","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU227","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU228","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU229","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU235","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU237","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU238","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU239","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU240","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU241","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU242","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU243","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU244","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU245","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU246","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU247","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU248","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU249","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU250","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU251","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU252","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU253","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU254","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU255","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU256","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU257","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU258","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU259","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU260","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU261","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU262","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU263","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU264","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU265","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU266","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU267","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU268","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU269","moto","Laquila Luvas","18","51","None","4203.29.00","4203.29.00"
"LU270","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU271","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"LU272","moto","Laquila Luvas","18","51","None","6216.00.00","6216.00.00"
"MA101","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA102","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA103","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA104","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA105","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA106","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA107","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA108","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA109","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA110","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA111","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA112","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA113","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA114","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA115","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA116","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA117","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA118","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA119","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA120","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA121","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA122","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA123","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA124","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA125","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA126","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA127","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA128","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA129","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA130","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA131","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA132","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA133","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA134","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA135","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA136","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA137","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA138","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA139","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA140","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA141","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA142","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA143","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA144","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA145","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA146","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA147","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA148","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA149","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA150","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA151","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA152","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA153","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA154","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA155","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA156","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA157","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA158","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA159","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA160","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA161","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA162","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA163","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA164","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA165","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA166","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA167","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA168","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA169","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA170","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA171","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA172","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA173","moto","Laquila Reposição Macacão","18","235","None","4203.10.00","4203.10.00"
"MA174","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA175","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA176","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA177","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA178","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA179","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA180","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA181","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA182","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MA183","moto","Laquila Macacão","18","52","None","4203.10.00","4203.10.00"
"MC101","moto","Laquila Coletor de admissão","18","161","None","8409.91.15","8409.91.15"
"MC102","moto","Laquila Coletor de admissão","18","161","None","8409.91.15","8409.91.15"
"MC103","moto","Laquila Coletor de admissão","18","161","None","8409.91.15","8409.91.15"
